song_id,binary_label
350171331,1
100908100,0
132716530,1
377718131,1
3402413,1
6907036,0
514444582,1
123505050,1
90780409,1
3164670,0
137727913,0
92172002,1
2551692,1
533149,0
705271,0
65120288,0
69879258,0
138612141,1
680518,1
87543293,1
362297891,0
405528672,0
60813989,0
522622402,1
91855104,1
366297921,1
4162693,1
104088780,0
8066403,0
550919242,0
3164249,0
469600952,1
2294625,1
4621947,0
73972218,0
374728451,0
784331,1
2315171,1
12785894,0
1190226,1
422617382,1
107394232,0
380397071,1
620263592,0
402940042,1
81034520,1
55853881,0
62695661,1
137676469,0
114307418,0
68943068,0
373045661,0
469763832,1
98060384,1
3207244,0
15455601,1
9992401,0
472992742,0
373489431,0
784380,0
414843922,0
17347983,1
994702,1
4586926,1
14944627,0
906864,0
71847384,0
111605662,1
131029958,1
793796,0
677232,1
135372978,1
98237478,0
341173531,0
2187341,0
88712813,1
7812638,1
3862759,0
17480423,1
94957858,0
62766452,1
937239,1
2317724,1
6339760,1
493843532,0
414880962,0
70559985,1
95057456,0
134946510,1
10199911,1
6435665,1
90415423,0
134774922,0
77325360,1
422214512,1
140827377,0
62044963,1
10006345,0
13033683,1
143955780,1
79524184,1
1121618,1
60779832,1
75063691,1
66248035,0
6297555,1
135807612,1
10245960,1
552657602,1
497862862,1
115748108,0
546757,1
75885422,0
126843835,1
68951927,0
127539479,1
5816387,0
421388682,1
116955098,0
3099001,0
5094211,1
380495231,0
51444991,0
138545729,0
14164464,0
142808100,1
5612146,1
984800,0
354918021,1
403064182,1
74592338,0
107740244,1
938095,1
11269616,0
113876568,1
78602722,1
463686172,1
2205857,0
114759974,0
84721833,0
122515762,0
72273747,0
60387491,1
364966,0
390945361,0
71294435,0
61142291,1
3099533,1
118195174,0
100598486,1
2450613,1
426799442,1
133103204,1
405758902,1
61642859,0
917986,0
662490,0
10303627,1
442564852,0
43340241,1
145471600,0
143780704,1
96456790,0
74061874,1
107346370,1
2541772,0
2250256,0
128098697,1
119628968,0
140064091,1
103512238,1
124988894,1
107816408,0
82205248,0
119247550,1
112662262,0
93984894,0
516351582,0
82257536,0
64734097,1
69001504,0
353339671,1
118713382,0
129938604,1
419877012,1
65360576,0
69874202,0
2525861,1
72924413,0
34466271,0
25887961,1
91855128,1
134569413,1
4676600,0
66909614,0
4316753,0
362582061,1
77613392,1
94195822,1
88485739,1
466588382,0
411861052,1
526591392,0
67622845,0
516351602,0
126846513,1
70079957,0
73463569,1
68852452,1
81307162,1
5191889,0
69440663,0
106746754,0
4586924,1
80238912,0
66190258,0
66404563,1
51556471,0
7429121,0
79534446,1
106314734,0
78282086,1
17081799,0
675818,0
1181958,0
412814742,0
61002679,0
116245180,0
568505272,0
62418971,1
625842,0
7639942,0
78801790,1
7646476,1
67565330,0
536485,1
93600864,1
3119746,0
485838292,0
468468842,0
84490457,0
558973,1
70616631,0
13242020,1
128421145,1
6461429,1
106987064,0
62166907,0
69295390,0
13688093,0
3099911,0
5191886,1
16413828,0
581234002,0
106746752,1
415370102,1
62082527,0
25479161,1
75970420,0
62847150,1
72790377,1
136115984,0
851001,1
916414,1
365344,0
95978792,1
2530363,1
1103436,0
3131632,0
401217302,0
1058587,0
126587207,0
867960,0
123785510,1
526205052,0
105298962,1
349551561,0
1101200,1
104793128,1
101526508,0
449032252,0
90632835,1
886439,0
350984071,0
71483080,0
409222952,1
467913472,0
136806224,1
136074370,0
95570644,1
4586929,1
75373531,0
109701550,0
12801783,0
132625720,1
18061774,1
963098,1
123395756,1
126187793,1
14615939,1
92830178,0
84791735,1
90823159,0
469066272,0
90016845,0
95682764,0
33582591,0
11221319,0
476051962,1
946031,0
71428276,0
404667822,1
521607822,1
574147602,0
53280931,0
916427,1
107327772,1
708196,0
2114267,1
68075533,0
65493056,1
53872431,0
368993461,0
118855198,0
88640729,0
80866604,1
139890807,1
487057452,0
4733117,1
369426871,1
17347969,0
110506882,1
64729550,1
15108127,0
143780706,1
13132313,1
67513265,0
7675144,1
5169786,1
12325101,0
133849826,1
101819847,1
103109872,0
14406852,0
71836457,1
15372241,0
91018469,0
119205668,0
91345336,1
2114406,1
434591652,1
132062146,0
417375052,0
130850550,1
13816436,0
68386332,0
496911822,0
4585689,0
15105639,0
13842042,1
13141306,0
113946622,1
417335732,0
117692656,0
1138247,0
348291261,0
61259507,0
130118535,0
99938830,0
116348610,0
106462398,1
107541562,1
86708417,0
456791082,1
122060164,1
15377082,0
125972439,1
10238882,0
120536274,0
460278562,0
574992722,0
80884850,0
395320412,0
631689052,0
541212862,0
11186463,1
126534871,0
84721871,0
485064932,0
80197800,1
78041577,0
61723008,0
5199221,1
2281117,0
3359652,0
80267496,1
2304526,1
958109,1
128548971,0
949297,1
619310,1
125983795,1
70172863,0
71844143,0
65938275,1
73724283,1
924364,1
68641575,0
2001403,1
145681572,0
91934828,1
73064468,1
15175794,1
90326857,1
2149480,0
366451791,0
378514381,1
390514771,1
82333150,1
138622603,0
450730492,1
17347988,1
354311621,1
87323455,0
127678861,1
953102,1
137911999,1
65095787,1
2104185,1
96449060,0
472992722,0
476870222,1
70727349,0
6169823,0
136101180,1
5150027,0
144949362,0
68510262,0
1572660,1
428735732,1
9806802,1
111844700,0
79534698,1
427051722,1
559888402,0
133081272,0
61172978,0
468663282,0
17868348,0
144385460,1
364452341,0
74173044,1
394000142,0
518482302,1
76489524,1
14031424,0
143778524,1
100124048,0
444333332,1
144948588,0
63456302,1
17610654,0
662722,0
3135034,1
142594564,1
535753622,0
61617994,1
68513701,0
556042502,1
75056040,1
479569722,0
104488192,1
5223907,0
98975372,0
120150030,1
125120716,1
95085780,0
353287881,1
94689334,1
118553296,0
141826581,1
618527292,0
119201634,1
5638979,0
459197002,1
69287003,0
422496562,0
126328463,0
132197508,1
79875048,1
447942232,1
128641599,1
128878480,1
62082828,1
3129752,0
92069924,0
78449151,0
16197305,1
2157858,0
12724819,1
76543294,1
82917996,1
106733772,1
140912803,0
15738365,0
131742260,1
512114252,0
551409062,0
38673331,0
7923756,1
431262232,1
132629560,1
438893672,0
134949594,1
141939575,1
14539929,0
1118078,0
122882220,1
2122532,1
4094888,0
144391372,0
512682042,0
450864742,0
79196523,0
375175701,0
7911431,1
5278052,0
53759241,0
380214781,0
372775331,1
143784528,0
2954611,0
464215132,1
1125079,1
5404608,0
699724,0
66890888,1
130513606,0
98932146,0
3997219,0
127495921,0
72313416,1
3358452,0
75980649,0
857985,1
17608935,0
117430270,0
2170703,1
9919786,1
2514675,1
350766411,1
60742276,1
10360830,0
1572685,0
373892511,0
88712817,1
7385641,0
17637982,0
79827304,0
90619527,1
140813707,0
90697385,0
616034222,0
486394012,0
90415455,0
132199648,1
508790222,1
125603202,1
125662338,0
959416,0
82751346,0
438865462,0
15178364,0
63327526,0
452695832,1
127244567,1
107034410,1
62680835,0
500464042,0
469235792,1
17610424,0
404284422,1
426445912,0
621314462,0
444258092,0
8011850,1
60991519,0
355813561,0
90214477,1
106997288,1
122927594,1
481137942,1
130116419,1
99156218,0
1109727,1
59874071,0
35782811,1
78304477,0
