song_id,binary_label
309174,1
365137,1
365155,1
532073,1
532268,1
532290,1
532871,1
532883,1
534462,1
534726,1
535202,1
535319,1
536484,1
536485,1
537239,1
537388,1
537537,1
539666,1
539799,1
539803,1
540175,1
540181,1
540191,1
541010,1
541012,1
541320,1
541322,1
541334,1
541399,1
541400,1
541403,1
541848,1
541852,1
541865,1
541866,1
541867,1
542003,1
542016,1
546004,1
546578,1
547538,1
548673,1
549918,1
550518,1
552619,1
553229,1
553239,1
555636,1
555639,1
555640,1
555641,1
555643,1
555755,1
556807,1
556809,1
557625,1
558982,1
559725,1
559728,1
559788,1
559789,1
560272,1
560281,1
561753,1
561836,1
562487,1
562693,1
562696,1
563930,1
564952,1
565127,1
565509,1
567649,1
568003,1
569213,1
569217,1
570130,1
570222,1
570650,1
573314,1
574285,1
574731,1
574741,1
575154,1
576423,1
576425,1
576431,1
576435,1
576436,1
576439,1
576447,1
576455,1
578105,1
580029,1
580060,1
580882,1
580889,1
580931,1
580936,1
581077,1
581082,1
581375,1
581935,1
581939,1
582185,1
582212,1
582252,1
582254,1
582285,1
583037,1
583044,1
594827,1
594917,1
596589,1
597166,1
598098,1
598671,1
600168,1
600631,1
600797,1
601013,1
601015,1
601418,1
603904,1
603946,1
603951,1
604954,1
607684,1
609244,1
609381,1
610231,1
611649,1
615655,1
615819,1
617113,1
617116,1
619310,1
619766,1
622800,1
624364,1
624823,1
625643,1
626123,1
626144,1
626417,1
626418,1
626419,1
626451,1
626489,1
626503,1
626546,1
627287,1
627683,1
628099,1
628247,1
628266,1
631681,1
632276,1
633019,1
635191,1
660405,1
660423,1
660685,1
660710,1
660760,1
661077,1
661981,1
662061,1
662099,1
662101,1
662103,1
662104,1
662113,1
662127,1
662355,1
662432,1
662458,1
662589,1
662596,1
662713,1
662722,1
662729,1
662772,1
662783,1
662875,1
662877,1
662879,1
662881,1
662883,1
663447,1
663451,1
663571,1
663701,1
663982,1
663984,1
664107,1
664178,1
664444,1
671140,1
671270,1
671298,1
674958,1
675835,1
676159,1
676162,1
676165,1
676168,1
676171,1
676175,1
676183,1
676186,1
676573,1
676590,1
676836,1
676838,1
676840,1
676847,1
676946,1
676947,1
676951,1
676954,1
676956,1
676960,1
677208,1
677211,1
677216,1
677219,1
677232,1
678044,1
678053,1
678388,1
678465,1
679217,1
679404,1
679426,1
680516,1
680518,1
680554,1
680601,1
682541,1
685709,1
685982,1
686020,1
686064,1
686620,1
686786,1
686807,1
690106,1
700296,1
700383,1
703748,1
705152,1
705531,1
705770,1
707194,1
707214,1
714397,1
714426,1
715278,1
715560,1
715926,1
715929,1
715954,1
717208,1
717358,1
718813,1
720295,1
722107,1
723836,1
725241,1
725249,1
725254,1
725261,1
725274,1
725813,1
725837,1
725929,1
725971,1
727878,1
730577,1
734244,1
740285,1
740289,1
740312,1
740318,1
746387,1
749095,1
751867,1
756276,1
757085,1
759675,1
768499,1
772020,1
772237,1
772437,1
773367,1
773379,1
773393,1
778346,1
778452,1
785176,1
785183,1
785270,1
785288,1
785961,1
786717,1
786826,1
786858,1
787169,1
787190,1
788026,1
788780,1
788807,1
788856,1
789250,1
790424,1
793864,1
794020,1
797434,1
798780,1
801671,1
801842,1
801847,1
805975,1
810179,1
811513,1
811548,1
811880,1
812715,1
813788,1
822750,1
827683,1
827686,1
827969,1
827970,1
828980,1
830067,1
830084,1
830571,1
830725,1
831294,1
831350,1
831351,1
834989,1
846327,1
846698,1
846705,1
846775,1
846793,1
846795,1
851001,1
851046,1
851050,1
851053,1
851057,1
851061,1
851063,1
856124,1
858371,1
859699,1
860519,1
861317,1
863103,1
864573,1
864761,1
865463,1
866393,1
867248,1
867955,1
867960,1
869086,1
869547,1
870748,1
873321,1
876578,1
877407,1
877533,1
881279,1
882257,1
882287,1
882288,1
882290,1
882293,1
882719,1
883648,1
884025,1
884266,1
884756,1
885603,1
885839,1
885840,1
885967,1
886439,1
886442,1
886443,1
886444,1
886450,1
886454,1
886458,1
886461,1
900832,1
900835,1
901025,1
901069,1
901618,1
904599,1
904732,1
906583,1
906593,1
907052,1
907054,1
907061,1
907585,1
907714,1
907751,1
908438,1
908444,1
909875,1
909969,1
909999,1
910079,1
910211,1
910770,1
911225,1
911492,1
911496,1
912174,1
912738,1
913858,1
914014,1
914234,1
914493,1
914791,1
916246,1
916248,1
916412,1
916413,1
916414,1
916419,1
916424,1
916426,1
916427,1
916445,1
916496,1
916555,1
917257,1
917712,1
917717,1
918116,1
920414,1
920886,1
921705,1
922021,1
924364,1
924410,1
924615,1
925106,1
925108,1
925109,1
925118,1
925750,1
925758,1
925829,1
925831,1
927702,1
927703,1
927900,1
929084,1
929222,1
930210,1
931489,1
931591,1
935359,1
935732,1
935967,1
936390,1
936881,1
936899,1
937239,1
937252,1
937284,1
937332,1
937352,1
937649,1
938095,1
938451,1
943376,1
946348,1
946466,1
946479,1
948047,1
948066,1
949279,1
949282,1
949297,1
950426,1
952547,1
953097,1
953098,1
953103,1
955454,1
957569,1
957760,1
958021,1
958109,1
958214,1
959183,1
959253,1
959297,1
959303,1
959356,1
959372,1
962206,1
962503,1
962886,1
963042,1
963052,1
963074,1
963085,1
963098,1
963148,1
963284,1
964342,1
965215,1
967040,1
967084,1
967328,1
967329,1
969213,1
969311,1
969347,1
969356,1
969494,1
970410,1
970640,1
970659,1
977948,1
978896,1
978916,1
979002,1
979041,1
979042,1
980198,1
982678,1
983448,1
983450,1
984355,1
994220,1
994491,1
994699,1
994702,1
994974,1
1008314,1
1013877,1
1015071,1
1015329,1
1015332,1
1015862,1
1016290,1
1022285,1
1022300,1
1024973,1
1025577,1
1030221,1
1030325,1
1037414,1
1043576,1
1043894,1
1044131,1
1044157,1
1047823,1
1052073,1
1054614,1
1056838,1
1056919,1
1065728,1
1073032,1
1074626,1
1075781,1
1078779,1
1079668,1
1085495,1
1085497,1
1087071,1
1088130,1
1089861,1
1090633,1
1092873,1
1097838,1
1098069,1
1100000,1
1101200,1
1102401,1
1104653,1
1104656,1
1104671,1
1104675,1
1105721,1
1105736,1
1106718,1
1108051,1
1108061,1
1108304,1
1109727,1
1109729,1
1109730,1
1109731,1
1109733,1
1109736,1
1109737,1
1109739,1
1109743,1
1109744,1
1109956,1
1110887,1
1111791,1
1111794,1
1112816,1
1112863,1
1112991,1
1112992,1
1112993,1
1112995,1
1113018,1
1115017,1
