song_id,binary_label
2172533,0
6414625,1
144488684,0
12601457,0
134956312,1
5645692,1
77047064,1
129363154,1
364915591,1
527810411,0
547380932,0
4952827,0
99601782,1
54340901,0
97342714,1
664107,1
76737288,0
532883,0
76824558,0
84941943,0
13129393,0
92872160,1
134031778,0
77482266,1
344479831,1
69592535,0
69140513,0
132044704,1
62657078,0
90985157,1
22643341,1
73057659,1
77897292,1
79543168,1
96016292,0
3129752,0
79363297,0
130403424,0
211331,1
66221584,1
143401584,0
88893671,0
539850772,0
85069004,0
69706264,1
1369729,1
101009326,1
124120346,0
553334,1
17603380,1
68149602,1
110956544,0
15466383,1
95963368,1
2423924,1
88173761,0
466715002,0
61286993,1
486481812,0
16540869,0
135541760,0
140856305,1
62146770,1
507819082,0
6992449,1
1099273,1
33868301,0
82247798,1
26401961,0
17444640,1
74636768,0
83059288,1
2520233,0
2546670,1
511515822,1
86616383,1
460568202,1
112670566,0
4619475,1
99646286,1
586727352,0
431679442,0
61872729,1
39784111,1
2485007,0
62824565,0
111846806,1
1183887,1
64076812,1
72528896,0
71180726,1
69159277,1
101082022,1
522774072,0
474249422,1
15455604,1
132123612,0
357073141,0
16341265,1
105634962,0
2435134,1
107030958,1
3818860,0
143798194,0
418734412,0
4602473,1
96016316,1
475046602,0
2426054,0
467131362,0
14681038,0
355699101,0
454266102,1
28247661,0
928506,1
462985062,0
120310290,1
70115762,1
139102823,1
503294922,0
121596566,0
349002751,0
511527422,0
17440759,0
133712110,1
140861967,0
631678962,0
503134372,0
17561482,1
943913,1
882288,1
128547339,0
1015857,0
3410774,1
95435488,1
104793128,1
75470188,1
108570832,0
14893478,1
1267907,0
566984702,0
579923242,1
13464245,1
29378051,0
3158273,1
6154091,1
94651752,1
3157616,0
486717512,1
127676465,1
144946374,1
636220,1
89860925,1
87535815,1
129473728,1
12226374,1
17796120,0
4231436,1
994697,1
75345170,0
440962892,1
6297560,1
112253336,1
57839571,1
482739112,1
73064047,0
470733512,0
488038532,0
71127959,0
5430413,1
2919621,0
2897694,1
131174158,0
135374468,0
120557966,1
10238423,0
71175271,1
629760782,1
447794642,0
13148548,1
96387762,1
385582021,0
144792212,1
412814502,0
87646609,1
98436450,0
3089528,1
124185418,1
72059814,0
563029042,1
73594787,1
906568,1
6523528,0
423035372,0
76520904,1
1152229,0
61308211,1
406355342,1
795239,0
16941824,1
2776857,1
521601842,0
567533352,0
73082046,1
584294442,0
477966682,1
2283859,1
3020068,0
4338601,0
71384865,0
70122726,0
105048840,0
93218934,1
33871521,0
90757111,1
403738192,1
17682786,0
4118797,0
5785887,0
61638709,1
10540463,1
677208,0
125983479,1
142473113,0
356902691,0
140338851,1
116348464,0
532908,1
595772312,0
96133362,1
429025422,0
126902927,0
358340211,0
510299132,0
129632298,1
408860712,0
72096627,1
90318183,1
137013076,0
416139992,1
912847,1
65938271,1
71171825,1
141184657,0
495553612,0
2270687,1
397344562,1
470591522,0
135026574,0
74528873,1
479801722,0
4188288,1
351595641,0
4011403,1
130991642,1
6773869,0
140179735,1
9995333,1
104200220,0
470606982,1
17379656,1
1579477,1
367889731,1
90408875,0
3153264,1
118993624,0
65089479,0
128127163,0
451450912,0
397141982,1
385934801,0
87275809,0
2889763,1
124659390,0
388723361,1
111599586,1
374051801,0
898417,1
7857290,1
286431,1
529059401,1
396461832,0
13191325,0
114811592,0
79606772,1
46225001,1
1103106,1
907751,1
532574272,0
4764439,1
67563951,1
423598662,1
67535189,1
139904165,1
143284446,1
11238936,1
399233932,0
100634050,1
144388754,0
521607822,0
1090751,1
4122549,1
420801252,1
2525814,0
13658287,0
565243772,0
77687594,0
1048698,1
410960212,0
16407914,1
78574942,1
77030891,1
349878861,0
397720422,0
462878542,0
440092662,1
505115482,0
671298,1
30775311,1
4125116,0
457410122,0
684038,0
54106961,0
4184646,1
11122818,1
71501305,1
572766032,0
88375989,1
89257601,0
138850195,0
962165,0
405528712,0
500791062,0
433103942,0
6647740,0
412869692,0
2485133,1
479801762,0
1104671,0
122552782,1
509748912,0
92389858,0
407987222,1
660844,0
126938657,1
541850,1
130849472,0
845617,0
87378337,0
38982211,1
88969431,1
909575,1
14834776,0
137496358,0
14619515,0
2591105,1
75624345,0
94281616,0
416700252,0
129939392,0
63829345,1
18180022,0
66634501,1
3580257,0
63253686,0
3101916,1
67351232,1
401485502,0
501777192,0
15398875,0
563921,1
73285457,1
554554012,0
350151871,0
71116870,0
128096023,1
3142373,1
3146996,0
354291211,0
400305962,0
451646572,1
63178562,0
13832970,1
549499,1
546875562,1
75803451,0
439757752,0
83059222,1
85514666,1
424949562,0
105710126,0
481145982,0
612652652,0
124112644,0
13784682,0
3037559,1
64507098,1
63893612,1
9818343,1
123336980,0
122016532,1
99559724,0
103047344,1
140851901,1
134527352,0
66730181,0
139872965,0
142262463,1
15738365,0
99607192,0
2283849,1
72295307,1
564030322,0
82198064,1
357308721,1
458660612,0
107900036,1
71623639,1
4562939,1
457299822,0
884037,1
3598718,0
456840592,0
68120663,0
3119482,0
1126298,0
880664,1
101194454,0
450347832,1
77325370,1
920082,1
93442428,1
99199380,1
108235162,0
1168075,1
13247492,0
2541016,1
124237636,0
72714548,1
553056572,1
79530450,0
503122802,0
367333961,0
121595540,0
127768531,0
102659136,0
6137237,1
5404427,1
492500082,1
143782678,0
102792962,0
104337090,0
10389115,1
14196882,1
438865442,1
65393597,1
676844,1
2288470,1
103671810,1
61752302,1
16667842,1
502364042,0
20557701,0
95890670,1
3104596,0
453172592,1
102421182,0
469920182,1
3112700,0
87505211,1
7155251,1
3116391,1
1171525,1
6599811,1
917105,0
91878210,0
97786896,0
80984312,1
79779580,0
118204446,1
78282093,1
89575425,0
493894742,0
98701780,0
72371364,0
1046709,0
97231828,1
144542718,1
7663131,1
350171251,1
398055672,0
14292077,1
920893,0
530510,1
136458252,1
73945207,1
427498242,0
17684074,0
532096,1
72799739,0
7267623,0
576226282,0
17440757,0
90630493,1
1077176,1
604863672,0
95282240,1
291993,1
128099217,1
502776522,0
502252912,0
131576046,1
503899322,0
564946572,0
70785723,0
97098410,1
579934822,0
78867466,1
7145948,1
4253547,1
134536244,1
17607216,1
129666186,0
508386942,0
383096491,0
3365931,1
17612255,1
131794462,0
439787902,0
6657431,1
95466584,0
3658135,0
17347967,1
15016444,1
7996651,1
380710971,0
88166207,1
1108051,0
3097448,1
62072000,0
97327614,0
69808354,0
132723692,1
102771832,0
110805994,0
3538899,0
565393862,0
354628511,1
71522392,0
78628655,0
13112872,1
553762172,0
398368882,1
3144646,1
481081002,0
139404595,0
14628995,1
117513852,1
65232769,1
65395534,1
399527382,0
44231081,0
71511146,0
13776514,0
8083061,1
887680,1
526044262,0
921721,1
2577958,0
62156853,1
845630,1
60827150,1
134709694,0
5404557,1
105286414,1
435696292,0
373296831,0
72160323,0
3257061,1
505537242,0
882244,0
86671109,0
98792382,1
396427632,1
460299082,0
79530980,1
97786986,1
137821977,0
72712394,0
110144630,0
12040814,0
1576194,0
115029174,0
72382790,1
468552092,1
534068822,0
8086135,0
85966531,1
453844282,0
81837014,0
3369074,0
145388842,0
106462210,1
3087538,1
61109745,1
571841732,0
10219213,0
79219073,1
84200681,0
69017456,1
134945398,0
94961692,1
91046783,1
133103674,0
437676342,0
572996452,1
132625570,0
412536782,0
140921587,0
77306366,0
2208321,1
91403696,1
128547189,1
132625744,0
129644540,1
100886606,0
97971914,1
136534982,1
5910679,1
134738430,0
5624071,0
77234492,1
617656112,1
4301866,1
504011422,0
2428209,1
111027368,1
70403437,1
94195498,0
13840347,1
3033949,0
4765574,1
114438548,0
76983565,1
145476744,1
409467632,0
15547281,0
108125620,1
670897,1
69465441,0
457278462,1
135363360,0
103427056,1
81364582,0
82135986,1
65657432,0
85496288,1
408771142,0
143798196,0
2510870,0
61287079,1
66644169,1
3037340,0
394007912,0
68426683,1
62547838,0
70531366,1
73067378,1
3905070,1
