song_id,binary_label
725971,1
459572022,1
4681040,0
543575312,0
92720046,1
5646858,0
66501818,0
59509541,1
54340921,0
117012388,0
14896957,0
16821357,0
69927093,0
116348464,1
116348656,1
72047893,1
6590103,1
488652032,0
122886138,1
66455655,0
536420982,1
9862376,0
7145708,1
801671,1
362333681,0
142337683,1
404719752,0
514922832,1
439067002,1
115822156,0
1574152,0
95142216,0
69892019,0
401840812,1
127685575,0
83756378,0
116866548,1
423269202,0
122932962,0
136338624,1
462849482,1
105765234,1
1054614,0
462926052,0
358675481,0
449379672,1
140856305,1
108628266,0
69141278,0
15738364,0
7165134,0
68593018,1
7145717,1
66960113,1
680669,0
65732144,1
94400578,0
554934782,1
99556710,0
425184592,0
89134541,1
10446162,0
451678872,0
116866556,1
79557082,0
3109247,1
12024123,0
395664742,1
472992712,1
145433238,1
8011850,1
1090020,1
4945407,1
67928750,1
15618524,0
85372022,1
6076856,0
143172406,1
519619452,0
98028102,1
611209452,0
8011853,1
134026184,1
2176856,1
84941943,0
10162588,0
66404565,1
372935381,0
432212762,0
502034912,0
121179372,0
59594371,0
98543436,0
109169056,1
144572648,1
3829140,1
574984,1
539864262,1
132629560,1
488651992,0
73527516,0
385446861,0
77380961,0
109765186,1
137727283,0
15050452,1
136101180,1
92739390,1
98169664,1
84709643,0
471973852,0
490691352,0
66190255,1
3905059,1
456379902,1
925106,1
17135121,1
132193346,1
4284071,0
555913072,0
96259784,0
144030610,0
561856742,1
4315312,1
111780318,0
2277974,0
366497941,1
10385940,0
823132,0
347523901,1
456076072,1
3657959,0
107980710,1
92872170,1
142433077,1
432523672,1
80955232,0
89860941,1
89355809,1
2164890,0
381085791,1
435905032,1
78628648,0
92872156,1
10215873,1
65227242,1
566492922,1
71490619,0
102429966,0
13146847,0
4761593,1
373045631,1
136331272,0
105878272,1
96834430,0
118195174,0
80092824,0
2947206,0
72924914,0
353602091,1
143782308,0
90250621,1
78694230,0
5785887,0
118993056,0
517550302,0
107471414,0
17608732,0
4351797,0
550232732,1
585292822,0
79875074,1
