song_id,binary_label
1171629,1
102561040,0
70965411,1
5420473,0
109254120,1
94497724,1
467150672,0
13492461,1
605966,0
88936733,1
79134727,1
143533294,0
93853162,1
7374481,1
53852471,0
67795283,0
315613,0
491446942,1
87396805,0
429974992,1
95938472,1
101050158,1
427414402,1
2544065,1
65566887,0
423222592,1
66276432,0
142584192,1
15546830,1
5398215,1
937284,1
82751104,1
142433059,0
84860189,1
3669343,0
3842081,1
10236000,0
4195713,1
562487,1
433217682,0
127300333,1
486533902,1
2221576,0
103014252,1
13242020,0
1177996,1
72398845,0
30297481,0
542186022,0
70333879,0
61057255,1
145376116,0
136889408,1
3028628,0
19271671,1
7562069,1
11708671,0
437569602,1
91543350,0
85920935,0
77380170,1
37181461,1
114438276,0
448467662,0
888116,0
513645682,0
127075447,1
98354514,0
135335112,1
80005358,0
65208176,1
134781030,0
906573,1
15425524,0
10584129,0
84864449,1
2440658,1
3087828,1
664440,0
12984946,1
663240,0
627287,1
72517596,0
17724210,0
95254410,1
556779102,0
84791839,0
395326072,1
481510342,1
382030901,0
7270080,1
1176439,0
83116458,1
623493372,0
125534382,0
1123670,0
71110252,1
371182241,1
64965805,0
140421809,1
76149990,1
7624175,0
783489,1
144572234,0
397348582,1
355604441,1
4077573,1
18063177,1
124603278,1
401769972,1
70266756,1
11732008,1
111772878,0
15645262,0
769993,0
64462238,0
100515110,0
490712402,1
144398304,0
68917073,1
63094581,1
498142052,0
74401451,1
102621534,0
6917807,1
1152028,0
14068716,1
811880,1
3544008,1
143041044,1
133517142,0
16412330,0
60827150,0
439864552,0
3432597,1
142808100,1
112665094,0
120150030,1
133204800,0
117280652,0
78620314,1
2961504,0
373232081,1
133102728,0
2261953,1
435969422,0
84668483,1
86344753,0
74432006,1
538099222,0
18054578,0
407188002,0
1121654,0
124996694,0
1103109,0
84693555,1
4763165,1
900832,1
69743459,1
634358,0
71067960,1
119205668,0
135736388,1
7270171,1
65445748,0
7868860,0
591992182,0
79875050,1
136339990,0
6407193,0
469600952,1
14236072,0
497306092,1
105247470,0
144545342,1
97966476,0
925118,1
111778212,0
65493056,1
78532668,0
530338141,1
144959000,0
123520026,0
2551691,0
73262737,1
446721262,0
91467562,1
5403373,0
576851292,1
2657828,0
114401128,0
82418392,0
29472731,1
3658597,0
65724975,1
12493507,1
457151022,0
16065176,1
541334782,0
142820632,1
12744686,0
416053412,1
123791782,1
15437784,0
66929769,0
94495664,0
3664988,0
72986365,0
126761915,0
12292198,0
611971882,0
143859742,1
126846235,1
43815451,0
944013,0
99692844,0
61637483,0
924615,1
88614233,1
4096719,0
68337906,0
995525,1
94727040,1
62960815,1
14405019,0
476814022,0
3107317,1
526091832,0
62724015,1
15512630,1
481510352,1
14579018,0
61839631,0
143171642,1
61972436,1
83844574,0
14178822,1
69113298,0
131116994,0
12356798,1
74041096,0
908439,0
17490580,1
959908,0
69241456,0
365936851,1
500400832,1
467652492,1
74928899,0
85436742,0
17994676,1
69217047,0
912481,0
371954231,0
496113412,1
983238,1
549810842,1
11080218,0
61424043,0
95570644,1
77383505,0
79083410,1
81234150,1
56890351,0
2450629,0
599309,0
62847155,0
141509843,0
130374212,1
69552397,0
97231828,1
17390869,0
556206122,0
6556777,0
92871284,1
143783686,0
76985015,0
350423741,1
370599341,0
124994934,0
106095102,1
140225667,1
134400876,1
7245912,0
73188243,1
4833729,1
2593672,0
3765813,1
75523752,0
561856412,0
16565206,1
132929046,1
10018168,0
368529081,1
7624155,0
612837,1
87938911,0
468523162,0
2676034,1
662099,1
471750652,1
107406104,1
10099675,1
6026499,1
2133626,1
77564636,1
102551614,1
22369171,0
66380591,1
351595631,1
551144222,0
7429117,1
107825974,1
451171262,0
88003859,1
18063175,1
61142290,1
79592232,1
126718535,1
98442448,0
128947596,1
70607217,1
88834137,1
479801712,1
122437314,1
126846513,1
4708315,1
139763655,0
286429,1
71429660,0
84842521,0
82410872,0
14552296,0
569935372,0
97383338,1
142704136,0
123341274,0
389635791,0
69686452,1
350171311,1
71078033,1
2794600,1
831253,0
401245902,1
383683661,0
80908514,0
457466392,0
7818900,1
569294352,0
2122529,0
142750008,0
4519514,1
113420718,0
135631068,1
61662602,1
705271,1
545272452,0
2967722,0
76520669,1
82193316,0
63017512,1
143004092,0
12815705,0
386200651,0
13304453,0
583217622,0
485702982,0
881861,0
66887909,0
14383880,1
126608687,0
519797812,1
62220851,1
93535894,0
94424876,1
98169664,1
371988521,0
69686461,1
512114372,0
123114570,1
125600956,1
140907571,1
84208407,1
72280140,0
65356298,0
3109096,0
78318586,0
122927588,1
123103236,1
130250890,1
12340820,1
69419038,1
2591105,1
558528302,1
7155250,1
118189466,0
12565419,1
109520170,0
538381872,1
362031241,0
64935415,0
72717423,1
3788311,1
497479322,1
3471385,0
92719900,1
3286460,1
497736992,0
63893627,1
4575932,1
4520994,1
115671688,1
131980080,0
2594366,0
70206831,0
78176708,0
62196093,1
91490300,1
66868400,0
940355,0
105064722,1
107265664,0
62847143,1
115709380,0
93638362,0
13316553,0
71668245,0
598081672,0
59817751,0
10262238,1
4619464,1
2323657,1
549555292,0
65055208,1
13801836,0
370962421,0
374616421,1
128658493,1
26661891,0
132195148,1
527369381,0
98068082,0
503598702,1
3158288,0
79587580,1
141433451,1
389736261,0
90985157,1
399084092,1
78442646,1
3851861,0
385136141,1
428849902,0
61698464,1
13394787,1
532092,1
78176984,0
94488788,0
87669877,1
7667264,0
65249083,1
3765177,1
77918556,1
539057,0
4637224,0
94107902,1
4620699,1
580706402,0
135373086,0
60906179,1
546875602,0
124197400,0
2103498,0
86835021,0
135010096,0
455528682,0
17135092,0
103661688,0
72521073,1
140292359,1
128878480,1
70384193,1
424565282,0
726157,0
105586764,0
36186621,0
96258026,1
92962970,1
68943070,1
384157651,0
6636461,1
144446330,1
417850062,0
473976262,0
498218602,1
11843963,1
445236262,0
3576513,1
132015872,0
71725043,0
70713911,1
121921386,0
447157912,0
480569842,0
550321,0
67102112,1
563085362,0
433928332,0
541852,0
1157439,0
532873,0
94415470,1
5250944,1
518405482,1
63929221,0
97639636,0
62376277,0
498386892,0
138755089,1
67814848,1
13651704,0
107471428,0
12790053,1
351595771,0
526044612,1
2283145,0
67943567,0
81364058,0
14525085,0
61675981,1
73682286,0
1885522,0
7365618,1
97786918,0
71661567,1
68960307,1
110148950,0
67563950,1
906609,0
62723997,1
626419,1
85508318,0
370990431,1
67845915,1
