song_id,binary_label
204076,1
218754,1
221613,1
226239,1
235469,1
240854,1
264598,1
280556,1
285159,1
285835,1
285932,1
286183,1
286429,1
309174,1
313640,1
364951,1
364962,1
365070,1
365137,1
513734,1
532349,1
532495,1
532547,1
532908,1
532923,1
534462,1
534726,1
534730,1
534733,1
534964,1
535204,1
535418,1
535660,1
535666,1
535680,1
536481,1
536482,1
536484,1
536485,1
536979,1
537239,1
538948,1
540175,1
540191,1
540428,1
540429,1
540433,1
540732,1
541012,1
541346,1
541393,1
541399,1
541400,1
541403,1
541848,1
541854,1
541879,1
546004,1
546130,1
546578,1
546757,1
546826,1
546837,1
547893,1
548365,1
548673,1
549579,1
549918,1
549995,1
550518,1
550951,1
551023,1
552386,1
552402,1
552425,1
553234,1
553239,1
554446,1
554546,1
554671,1
555639,1
555640,1
555643,1
555755,1
555805,1
557093,1
558769,1
558928,1
558985,1
560504,1
561836,1
562487,1
562497,1
562693,1
564065,1
564498,1
565055,1
565655,1
568713,1
569213,1
569217,1
570213,1
570222,1
570239,1
570650,1
571165,1
571243,1
571538,1
571875,1
572881,1
574984,1
576431,1
576455,1
576460,1
580060,1
580936,1
581041,1
581077,1
581375,1
582185,1
582252,1
582254,1
585343,1
586048,1
586570,1
587559,1
595070,1
596023,1
596039,1
596589,1
596972,1
597166,1
598098,1
598407,1
598675,1
598721,1
599357,1
600434,1
600629,1
600631,1
600886,1
601017,1
601389,1
601626,1
603946,1
603953,1
604840,1
604862,1
605281,1
605970,1
607684,1
607985,1
609244,1
609381,1
610095,1
612837,1
613096,1
613103,1
614593,1
615655,1
615657,1
616196,1
618317,1
619310,1
623509,1
623627,1
624823,1
624995,1
625643,1
625836,1
626167,1
626417,1
626418,1
626419,1
626503,1
626722,1
627287,1
628099,1
628247,1
628266,1
628267,1
629159,1
629328,1
629466,1
630283,1
630701,1
632276,1
632283,1
632447,1
633552,1
635189,1
636220,1
636222,1
638665,1
661912,1
661914,1
661930,1
662099,1
662101,1
662103,1
662104,1
662113,1
662355,1
662729,1
663569,1
663571,1
664107,1
664115,1
664178,1
664444,1
664445,1
664450,1
664507,1
670897,1
671140,1
671366,1
674958,1
676183,1
676573,1
676590,1
676847,1
676880,1
676954,1
677232,1
678044,1
678053,1
678372,1
678465,1
679217,1
680516,1
680518,1
680554,1
680627,1
680648,1
683846,1
685227,1
685405,1
685671,1
686064,1
