song_id,binary_label
311274,1
313640,1
314683,1
532007,1
536481,1
536484,1
536485,1
536979,1
539620,1
540175,1
541012,1
541849,1
546578,1
549918,1
549957,1
555001,1
576423,1
576431,1
576439,1
594827,1
596015,1
599225,1
600629,1
601389,1
601626,1
609244,1
615655,1
619622,1
624823,1
626419,1
632276,1
636222,1
662879,1
664107,1
669799,1
674711,1
676162,1
676183,1
676573,1
676590,1
676954,1
677219,1
677232,1
678044,1
678372,1
680518,1
685246,1
694618,1
700383,1
714397,1
715929,1
715954,1
722656,1
725261,1
725274,1
725971,1
727540,1
736150,1
749095,1
759278,1
764294,1
764317,1
773367,1
773430,1
776220,1
784331,1
785176,1
786778,1
788457,1
812715,1
813837,1
814034,1
830880,1
834370,1
846327,1
851046,1
855863,1
857985,1
857997,1
859699,1
873558,1
880961,1
883648,1
884025,1
886301,1
886444,1
886454,1
886508,1
887031,1
888118,1
900832,1
903466,1
904732,1
906583,1
906616,1
907714,1
907864,1
909969,1
910210,1
910211,1
910217,1
910220,1
910262,1
912486,1
913858,1
916424,1
916445,1
917717,1
920082,1
921901,1
925829,1
927900,1
936899,1
943376,1
948047,1
952788,1
953097,1
953611,1
959183,1
962206,1
962260,1
963085,1
968866,1
969347,1
969349,1
977682,1
980101,1
982678,1
983238,1
983832,1
984398,1
1040347,1
1057312,1
1067076,1
1088130,1
1101513,1
1101732,1
1101800,1
1103106,1
1104578,1
1104653,1
1104654,1
1104656,1
1108115,1
1109727,1
1109729,1
1109731,1
1109737,1
1109739,1
1109744,1
1112991,1
1112992,1
1118206,1
1121641,1
1122153,1
1124212,1
1124454,1
1126603,1
1131129,1
1132150,1
1141668,1
1141671,1
1142440,1
1142442,1
1142460,1
1143493,1
1143495,1
1143625,1
1144880,1
1145125,1
1145131,1
1151525,1
1151528,1
1162525,1
1162527,1
1165303,1
1169683,1
1172093,1
1172324,1
1172722,1
1172920,1
1176435,1
1178170,1
1183793,1
1195496,1
1277771,1
1277779,1
1574131,1
1574666,1
1575472,1
1579265,1
1579474,1
1579477,1
1579481,1
1758391,1
2043943,1
2113541,1
2114399,1
2114406,1
2124739,1
2124880,1
2125973,1
2133626,1
2150876,1
2171464,1
2176852,1
2176856,1
2176858,1
2183990,1
2184743,1
2192091,1
2235314,1
2248423,1
2251072,1
2251077,1
2263033,1
2271562,1
2271563,1
2271566,1
2288219,1
2294625,1
2321655,1
2327754,1
2420458,1
2422942,1
2423895,1
2423898,1
2426335,1
2438245,1
2455091,1
2466262,1
2466330,1
2485108,1
2485118,1
2505668,1
2525864,1
2531129,1
2541772,1
2553265,1
2680867,1
2686140,1
2789439,1
2794160,1
2794603,1
2802721,1
2815673,1
2838140,1
2855733,1
2889763,1
2889765,1
2924841,1
2963460,1
3011589,1
3020073,1
3072015,1
3085246,1
3092637,1
3098838,1
3098840,1
3098841,1
3099904,1
3102130,1
3102197,1
3104486,1
3106505,1
3107395,1
3112344,1
3113145,1
3114299,1
3116806,1
3119155,1
3128096,1
3128097,1
3129325,1
3129431,1
3134033,1
3135336,1
3135553,1
3135556,1
3137092,1
3138703,1
3138878,1
3142379,1
3146149,1
3148009,1
3148168,1
3155135,1
3155488,1
3157972,1
3160070,1
3166518,1
3296749,1
3403454,1
3493887,1
3579013,1
3590185,1
3599709,1
3599712,1
3599714,1
3614595,1
3616544,1
3616651,1
3657960,1
3765244,1
3765804,1
3787855,1
3787857,1
3788287,1
3819908,1
3829140,1
3872920,1
3909731,1
4008364,1
4077573,1
4091624,1
4116950,1
4162693,1
